type,game_id,team_home,team_away,schedule_week,schedule_season,state_of_game,game_url,home_score,away_score
reg,2011110611,ARI,STL,9,2011,POST,http://www.nfl.com/liveupdate/game-center/2011110611/2011110611_gtd.json,19,13
reg,2011110612,PIT,BAL,9,2011,POST,http://www.nfl.com/liveupdate/game-center/2011110612/2011110612_gtd.json,20,23
reg,2011110700,PHI,CHI,9,2011,POST,http://www.nfl.com/liveupdate/game-center/2011110700/2011110700_gtd.json,24,30
reg,2011111000,SD,OAK,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111000/2011111000_gtd.json,17,24
reg,2011111300,DAL,BUF,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111300/2011111300_gtd.json,44,7
reg,2011111310,CLE,STL,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111310/2011111310_gtd.json,12,13
reg,2011111309,MIA,WAS,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111309/2011111309_gtd.json,20,9
reg,2011111308,ATL,NO,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111308/2011111308_gtd.json,23,26
reg,2011111306,PHI,ARI,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111306/2011111306_gtd.json,17,21
reg,2011111301,CAR,TEN,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111301/2011111301_gtd.json,3,30
reg,2011111302,TB,HOU,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111302/2011111302_gtd.json,9,37
reg,2011111303,CIN,PIT,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111303/2011111303_gtd.json,17,24
reg,2011111304,IND,JAC,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111304/2011111304_gtd.json,3,17
reg,2011111305,KC,DEN,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111305/2011111305_gtd.json,10,17
reg,2011111311,SEA,BAL,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111311/2011111311_gtd.json,22,17
reg,2011111307,CHI,DET,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111307/2011111307_gtd.json,37,13
reg,2011111312,SF,NYG,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111312/2011111312_gtd.json,27,20
reg,2011111313,NYJ,NE,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111313/2011111313_gtd.json,16,37
reg,2011111400,GB,MIN,10,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111400/2011111400_gtd.json,45,7
reg,2011111700,DEN,NYJ,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011111700/2011111700_gtd.json,17,13
reg,2011112000,MIN,OAK,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112000/2011112000_gtd.json,21,27
reg,2011112005,WAS,DAL,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112005/2011112005_gtd.json,24,27
reg,2011112007,GB,TB,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112007/2011112007_gtd.json,35,26
reg,2011112006,DET,CAR,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112006/2011112006_gtd.json,49,35
reg,2011112004,BAL,CIN,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112004/2011112004_gtd.json,31,24
reg,2011112003,CLE,JAC,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112003/2011112003_gtd.json,14,10
reg,2011112002,MIA,BUF,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112002/2011112002_gtd.json,35,8
reg,2011112009,STL,SEA,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112009/2011112009_gtd.json,7,24
reg,2011112008,SF,ARI,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112008/2011112008_gtd.json,23,7
reg,2011112010,CHI,SD,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112010/2011112010_gtd.json,31,20
reg,2011112001,ATL,TEN,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112001/2011112001_gtd.json,23,17
reg,2011112011,NYG,PHI,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112011/2011112011_gtd.json,10,17
reg,2011112100,NE,KC,11,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112100/2011112100_gtd.json,34,3
reg,2011112400,DET,GB,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112400/2011112400_gtd.json,15,27
reg,2011112401,DAL,MIA,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112401/2011112401_gtd.json,20,19
reg,2011112402,BAL,SF,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112402/2011112402_gtd.json,16,6
reg,2011112703,ATL,MIN,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112703/2011112703_gtd.json,24,14
reg,2011112702,JAC,HOU,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112702/2011112702_gtd.json,13,20
reg,2011112701,CIN,CLE,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112701/2011112701_gtd.json,23,20
reg,2011112700,NYJ,BUF,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112700/2011112700_gtd.json,28,24
reg,2011112704,STL,ARI,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112704/2011112704_gtd.json,20,23
reg,2011112706,TEN,TB,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112706/2011112706_gtd.json,23,17
reg,2011112705,IND,CAR,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112705/2011112705_gtd.json,19,27
reg,2011112707,SEA,WAS,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112707/2011112707_gtd.json,17,23
reg,2011112708,OAK,CHI,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112708/2011112708_gtd.json,25,20
reg,2011112709,PHI,NE,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112709/2011112709_gtd.json,20,38
reg,2011112710,SD,DEN,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112710/2011112710_gtd.json,13,16
reg,2011112711,KC,PIT,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112711/2011112711_gtd.json,9,13
reg,2011112800,NO,NYG,12,2011,POST,http://www.nfl.com/liveupdate/game-center/2011112800/2011112800_gtd.json,49,24
reg,2011120100,SEA,PHI,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120100/2011120100_gtd.json,31,14
reg,2011120400,WAS,NYJ,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120400/2011120400_gtd.json,19,34
reg,2011120413,NE,IND,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120413/2011120413_gtd.json,31,24
reg,2011120409,MIN,DEN,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120409/2011120409_gtd.json,32,35
reg,2011120408,HOU,ATL,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120408/2011120408_gtd.json,17,10
reg,2011120407,TB,CAR,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120407/2011120407_gtd.json,19,38
reg,2011120405,PIT,CIN,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120405/2011120405_gtd.json,35,7
reg,2011120401,CHI,KC,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120401/2011120401_gtd.json,3,10
reg,2011120402,BUF,TEN,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120402/2011120402_gtd.json,17,23
reg,2011120403,MIA,OAK,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120403/2011120403_gtd.json,34,14
reg,2011120404,CLE,BAL,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120404/2011120404_gtd.json,10,24
reg,2011120412,SF,STL,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120412/2011120412_gtd.json,26,0
reg,2011120411,ARI,DAL,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120411/2011120411_gtd.json,19,13
reg,2011120410,NYG,GB,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120410/2011120410_gtd.json,35,38
reg,2011120406,NO,DET,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120406/2011120406_gtd.json,31,17
reg,2011120500,JAC,SD,13,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120500/2011120500_gtd.json,14,38
reg,2011120800,PIT,CLE,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011120800/2011120800_gtd.json,14,3
reg,2011121100,WAS,NE,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121100/2011121100_gtd.json,27,34
reg,2011121109,TEN,NO,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121109/2011121109_gtd.json,17,22
reg,2011121108,JAC,TB,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121108/2011121108_gtd.json,41,14
reg,2011121107,MIA,PHI,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121107/2011121107_gtd.json,10,26
reg,2011121106,CAR,ATL,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121106/2011121106_gtd.json,23,31
reg,2011121105,DET,MIN,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121105/2011121105_gtd.json,34,28
reg,2011121102,NYJ,KC,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121102/2011121102_gtd.json,37,10
reg,2011121103,CIN,HOU,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121103/2011121103_gtd.json,19,20
reg,2011121104,BAL,IND,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121104/2011121104_gtd.json,24,10
reg,2011121111,DEN,CHI,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121111/2011121111_gtd.json,13,10
reg,2011121110,ARI,SF,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121110/2011121110_gtd.json,21,19
reg,2011121112,SD,BUF,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121112/2011121112_gtd.json,37,10
reg,2011121101,GB,OAK,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121101/2011121101_gtd.json,46,16
reg,2011121113,DAL,NYG,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121113/2011121113_gtd.json,34,37
reg,2011121200,SEA,STL,14,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121200/2011121200_gtd.json,30,13
reg,2011121500,ATL,JAC,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121500/2011121500_gtd.json,41,14
reg,2011121700,TB,DAL,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121700/2011121700_gtd.json,15,31
reg,2011121802,IND,TEN,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121802/2011121802_gtd.json,27,13
reg,2011121803,NYG,WAS,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121803/2011121803_gtd.json,10,23
reg,2011121804,CHI,SEA,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121804/2011121804_gtd.json,14,38
reg,2011121801,BUF,MIA,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121801/2011121801_gtd.json,23,30
reg,2011121800,STL,CIN,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121800/2011121800_gtd.json,13,20
reg,2011121805,MIN,NO,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121805/2011121805_gtd.json,20,42
reg,2011121807,KC,GB,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121807/2011121807_gtd.json,19,14
reg,2011121806,HOU,CAR,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121806/2011121806_gtd.json,13,28
reg,2011121808,OAK,DET,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121808/2011121808_gtd.json,27,28
reg,2011121809,PHI,NYJ,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121809/2011121809_gtd.json,45,19
reg,2011121810,ARI,CLE,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121810/2011121810_gtd.json,20,17
reg,2011121811,DEN,NE,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121811/2011121811_gtd.json,23,41
reg,2011121812,SD,BAL,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121812/2011121812_gtd.json,34,14
reg,2011121900,SF,PIT,15,2011,POST,http://www.nfl.com/liveupdate/game-center/2011121900/2011121900_gtd.json,20,3
reg,2011122200,IND,HOU,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122200/2011122200_gtd.json,19,16
reg,2011122400,BUF,DEN,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122400/2011122400_gtd.json,40,14
reg,2011122409,PIT,STL,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122409/2011122409_gtd.json,27,0
reg,2011122408,CIN,ARI,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122408/2011122408_gtd.json,23,16
reg,2011122407,CAR,TB,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122407/2011122407_gtd.json,48,16
reg,2011122406,WAS,MIN,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122406/2011122406_gtd.json,26,33
reg,2011122401,NE,MIA,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122401/2011122401_gtd.json,27,24
reg,2011122402,BAL,CLE,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122402/2011122402_gtd.json,20,14
reg,2011122403,TEN,JAC,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122403/2011122403_gtd.json,23,17
reg,2011122404,KC,OAK,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122404/2011122404_gtd.json,13,16
reg,2011122405,NYJ,NYG,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122405/2011122405_gtd.json,14,29
reg,2011122410,DET,SD,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122410/2011122410_gtd.json,38,10
reg,2011122412,SEA,SF,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122412/2011122412_gtd.json,17,19
reg,2011122411,DAL,PHI,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122411/2011122411_gtd.json,7,20
reg,2011122500,GB,CHI,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122500/2011122500_gtd.json,35,21
reg,2011122600,NO,ATL,16,2011,POST,http://www.nfl.com/liveupdate/game-center/2011122600/2011122600_gtd.json,45,16
reg,2012010100,MIA,NYJ,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010100/2012010100_gtd.json,19,17
reg,2012010101,NE,BUF,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010101/2012010101_gtd.json,49,21
reg,2012010112,STL,SF,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010112/2012010112_gtd.json,27,34
reg,2012010111,NO,CAR,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010111/2012010111_gtd.json,45,17
reg,2012010109,MIN,CHI,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010109/2012010109_gtd.json,13,17
reg,2012010108,GB,DET,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010108/2012010108_gtd.json,45,41
reg,2012010107,PHI,WAS,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010107/2012010107_gtd.json,34,10
reg,2012010105,JAC,IND,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010105/2012010105_gtd.json,19,13
reg,2012010104,HOU,TEN,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010104/2012010104_gtd.json,22,23
reg,2012010110,ATL,TB,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010110/2012010110_gtd.json,45,24
reg,2012010114,OAK,SD,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010114/2012010114_gtd.json,26,38
reg,2012010113,DEN,KC,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010113/2012010113_gtd.json,3,7
reg,2012010103,CLE,PIT,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010103/2012010103_gtd.json,9,13
reg,2012010102,CIN,BAL,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010102/2012010102_gtd.json,16,24
reg,2012010115,ARI,SEA,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010115/2012010115_gtd.json,23,20
reg,2012010106,NYG,DAL,17,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010106/2012010106_gtd.json,31,14
post,2012010700,HOU,CIN,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010700/2012010700_gtd.json,31,10
post,2012010701,NO,DET,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010701/2012010701_gtd.json,45,28
post,2012010801,NYG,ATL,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010801/2012010801_gtd.json,24,2
post,2012010800,DEN,PIT,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012010800/2012010800_gtd.json,29,23
post,2012011401,SF,NO,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012011401/2012011401_gtd.json,36,32
post,2012011400,NE,DEN,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012011400/2012011400_gtd.json,45,10
post,2012011500,BAL,HOU,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012011500/2012011500_gtd.json,20,13
post,2012011501,GB,NYG,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012011501/2012011501_gtd.json,20,37
post,2012012200,NE,BAL,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012012200/2012012200_gtd.json,23,20
post,2012012201,SF,NYG,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012012201/2012012201_gtd.json,17,20
post,2012012900,APR,NPR,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012012900/2012012900_gtd.json,59,41
post,2012020500,NE,NYG,18,2011,POST,http://www.nfl.com/liveupdate/game-center/2012020500/2012020500_gtd.json,17,21
pre,2012080551,NO,ARI,0,2012,POST,http://www.nfl.com/liveupdate/game-center/2012080551/2012080551_gtd.json,17,10
pre,2012080951,BUF,WAS,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012080951/2012080951_gtd.json,6,7
pre,2012080952,ATL,BAL,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012080952/2012080952_gtd.json,17,31
pre,2012080953,NE,NO,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012080953/2012080953_gtd.json,7,6
pre,2012080954,PHI,PIT,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012080954/2012080954_gtd.json,24,23
pre,2012080955,SD,GB,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012080955/2012080955_gtd.json,21,13
pre,2012080956,CHI,DEN,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012080956/2012080956_gtd.json,3,31
pre,2012081051,CIN,NYJ,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081051/2012081051_gtd.json,17,6
pre,2012081052,DET,CLE,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081052/2012081052_gtd.json,17,19
pre,2012081054,JAC,NYG,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081054/2012081054_gtd.json,32,31
pre,2012081053,MIA,TB,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081053/2012081053_gtd.json,7,20
pre,2012081055,KC,ARI,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081055/2012081055_gtd.json,27,17
pre,2012081056,SF,MIN,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081056/2012081056_gtd.json,17,6
pre,2012081151,CAR,HOU,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081151/2012081151_gtd.json,13,26
pre,2012081152,SEA,TEN,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081152/2012081152_gtd.json,27,17
pre,2012081251,IND,STL,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081251/2012081251_gtd.json,38,3
pre,2012081351,OAK,DAL,1,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081351/2012081351_gtd.json,0,3
pre,2012081651,ATL,CIN,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081651/2012081651_gtd.json,19,24
pre,2012081652,GB,CLE,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081652/2012081652_gtd.json,10,35
pre,2012081751,TB,TEN,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081751/2012081751_gtd.json,7,30
pre,2012081752,BAL,DET,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081752/2012081752_gtd.json,12,27
pre,2012081753,CAR,MIA,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081753/2012081753_gtd.json,23,17
pre,2012081754,MIN,BUF,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081754/2012081754_gtd.json,36,14
pre,2012081755,NO,JAC,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081755/2012081755_gtd.json,24,27
pre,2012081756,ARI,OAK,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081756/2012081756_gtd.json,31,27
pre,2012081851,NYJ,NYG,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081851/2012081851_gtd.json,3,26
pre,2012081852,CHI,WAS,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081852/2012081852_gtd.json,33,31
pre,2012081853,HOU,SF,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081853/2012081853_gtd.json,20,9
pre,2012081854,STL,KC,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081854/2012081854_gtd.json,31,17
pre,2012081855,DEN,SEA,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081855/2012081855_gtd.json,10,30
pre,2012081856,SD,DAL,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081856/2012081856_gtd.json,28,20
pre,2012081951,PIT,IND,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012081951/2012081951_gtd.json,26,24
pre,2012082051,NE,PHI,2,2012,POST,http://www.nfl.com/liveupdate/game-center/2012082051/2012082051_gtd.json,17,27
pre,2012082351,CIN,GB,3,2012,POST,http://www.nfl.com/liveupdate/game-center/2012082351/2012082351_gtd.json,13,27
pre,2012082352,BAL,JAC,3,2012,POST,http://www.nfl.com/liveupdate/game-center/2012082352/2012082352_gtd.json,48,17
pre,2012082353,TEN,ARI,3,2012,POST,http://www.nfl.com/liveupdate/game-center/2012082353/2012082353_gtd.json,32,27
pre,2012082451,CLE,PHI,3,2012,POST,http://www.nfl.com/liveupdate/game-center/2012082451/2012082451_gtd.json,10,27
pre,2012082452,MIA,ATL,3,2012,POST,http://www.nfl.com/liveupdate/game-center/2012082452/2012082452_gtd.json,6,23
pre,2012082453,TB,NE,3,2012,POST,http://www.nfl.com/liveupdate/game-center/2012082453/2012082453_gtd.json,30,28
pre,2012082454,NYG,CHI,3,2012,POST,http://www.nfl.com/liveupdate/game-center/2012082454/2012082454_gtd.json,17,20
pre,2012082455,MIN,SD,3,2012,POST,http://www.nfl.com/liveupdate/game-center/2012082455/2012082455_gtd.json,10,12
pre,2012082456,KC,SEA,3,2012,POST,http://www.nfl.com/liveupdate/game-center/2012082456/2012082456_gtd.json,14,44
